,WRIST_TO_THUMB_MCP,WRIST_TO_THUMB_IP,WRIST_TO_THUMB_TIP,WRIST_TO_INDEX_FINGER_PIP,WRIST_TO_INDEX_FINGER_DIP,WRIST_TO_INDEX_FINGER_TIP,WRIST_TO_MIDDLE_FINGER_PIP,WRIST_TO_MIDDLE_FINGER_DIP,WRIST_TO_MIDDLE_FINGER_TIP,WRIST_TO_RING_FINGER_PIP,WRIST_TO_RING_FINGER_DIP,WRIST_TO_RING_FINGER_TIP,WRIST_TO_PINKY_PIP,WRIST_TO_PINKY_DIP,WRIST_TO_PINKY_TIP,THUMB_MCP_TO_THUMB_TIP,INDEX_FINGER_MCP_TO_INDEX_FINGER_TIP,MIDDLE_FINGER_MCP_TO_MIDDLE_FINGER_TIP,RING_FINGER_MCP_TO_RING_FINGER_TIP,PINKY_MCP_TO_PINKY_TIP,THUMB_TIP_TO_INDEX_FINGER_MCP,THUMB_TIP_TO_INDEX_FINGER_PIP,THUMB_TIP_TO_INDEX_FINGER_DIP,THUMB_TIP_TO_INDEX_FINGER_TIP,THUMB_TIP_TO_MIDDLE_FINGER_MCP,THUMB_TIP_TO_MIDDLE_FINGER_PIP,THUMB_TIP_TO_MIDDLE_FINGER_DIP,THUMB_TIP_TO_MIDDLE_FINGER_TIP,THUMB_TIP_TO_RING_FINGER_MCP,THUMB_TIP_TO_RING_FINGER_PIP,THUMB_TIP_TO_RING_FINGER_DIP,THUMB_TIP_TO_RING_FINGER_TIP,THUMB_TIP_TO_PINKY_MCP,THUMB_TIP_TO_PINKY_PIP,THUMB_TIP_TO_PINKY_DIP,THUMB_TIP_TO_PINKY_TIP,SIGN
10,0.39818124461333754,0.5491401496879088,0.6037848699854091,0.6001664352249985,0.44732545288872844,0.36077462895418255,0.6284184584406326,0.45530779800698007,0.35983137751880473,0.6069108386769135,0.4295062825547339,0.33760761036444964,0.5383304739471557,0.43322070406651303,0.3596120010710524,0.2815693742242372,0.0876397444128911,0.13793898100363794,0.11906751880328029,0.11071582557251726,0.22803928964254838,0.1009842450902566,0.15907896886226797,0.24973684530940024,0.2761063435169099,0.17627621288465398,0.21762825512493064,0.25361343421688337,0.3287135835350477,0.25979351198576667,0.2770315538034089,0.3080005330151622,0.38856620815521836,0.34738601161670823,0.34310775280758055,0.35961891053106404,A
11,0.39226700749828214,0.5430883592389895,0.5970052888846721,0.6010357814145332,0.4461241812812313,0.3592680716645935,0.6279525373446727,0.4492026158597339,0.3534447296322585,0.6080546290265308,0.4248259317233032,0.33254381460212984,0.5445645814370133,0.43676715474983324,0.36482739232333883,0.28428539662197827,0.09311293487503822,0.14119306085579844,0.12001386437845223,0.10866999742180684,0.22436454909203074,0.10132734751360005,0.15303217334573863,0.2454885260852065,0.26917586537916727,0.1735368519980564,0.21154245826669243,0.2530119660551105,0.3196983941657357,0.2553357592642906,0.27187908159356017,0.3073279434226589,0.3806647491421182,0.3404672819756448,0.3359457388117609,0.35480869174881247,A
12,0.3902988902516765,0.5428721157475082,0.6010756322153777,0.6148647006377437,0.46858921299340145,0.3795669063531838,0.6325593900109705,0.46221187831523813,0.3634284210252758,0.6111460601272601,0.43087853983917634,0.33094937332228835,0.5431038565647625,0.44070089100824894,0.37039783598438114,0.28809397552044524,0.11455138899050342,0.16134188559674173,0.14609150262532516,0.13131403778948114,0.21373535662822654,0.0936657759261213,0.13955780776675009,0.22271862048880875,0.2684360967032614,0.1810647141603342,0.21838229585754063,0.2541936620747427,0.3272762494902454,0.2694341679138493,0.2853381676032564,0.31664223555992466,0.3951842916691963,0.3574523751147653,0.35609784102131586,0.3646628543726446,A
13,0.4110117025222957,0.5651360737524898,0.6231698725350461,0.6193234527473299,0.46120072637238324,0.3616748906809983,0.6451475460047282,0.4611543526437683,0.35077932311720134,0.6254700622449381,0.4346476250567299,0.325705155955118,0.5568984092475416,0.4511060344122432,0.37169647895843955,0.29855391996539704,0.10928457472689321,0.14890302328479613,0.1336779826612775,0.12316526384558434,0.2372628642124294,0.09898796401020099,0.165978608028856,0.26479941445302946,0.2901051058926255,0.18402220851333015,0.229985470542834,0.2808037026219602,0.3461443463740866,0.2719518378809742,0.2947193772231604,0.3381449121607504,0.40945197141204853,0.3619926196807571,0.3569367003892715,0.37483753372961764,A
14,0.42264129126042294,0.5835243663066556,0.642215145420784,0.6292871494912736,0.463224509943919,0.3709456899349779,0.6630869523715037,0.4702618602376794,0.3638384192456245,0.6411523710543284,0.4427113300437197,0.3397848193491485,0.565898200487023,0.4524890814049276,0.3783661189807734,0.3159873746783032,0.10451209525337891,0.15695309180636505,0.1350419855470445,0.12386623836945118,0.25394316394297034,0.09667981605218592,0.17917009596610028,0.28130100595040447,0.29916622175347546,0.17540464217570925,0.23352502215026527,0.2847455757232375,0.3532316530169069,0.2717771618222852,0.30053063409705155,0.34284647610449226,0.4193667882708833,0.36929069222568994,0.3708177222518884,0.39208526531138915,A
15,0.4339146564608977,0.5976670255642142,0.6613513569883981,0.6425365833930721,0.4690840125645418,0.3665538939327586,0.673785259295786,0.4761413983220299,0.3614243447303141,0.6510876394874252,0.44908839786693905,0.33964421767842096,0.5764918974328535,0.46312542046685057,0.3817602790315584,0.32094477679838523,0.11168226025299026,0.15703509574310404,0.14216355458312138,0.13902923685062177,0.28650038206059286,0.12836929523070362,0.193963285684301,0.30792272581081526,0.3342258003165459,0.18782561073755796,0.23848282788873518,0.3052367369163227,0.3833641988525385,0.28191460055510487,0.308178626500867,0.35997952573652653,0.4403696846331842,0.38093665682560884,0.376291368476827,0.39974341184372936,A
16,0.428268870868764,0.5912580154859186,0.6452121465936866,0.6312197932603469,0.4639638868670597,0.36712760496682323,0.6776348880442477,0.480920044357929,0.36825535038855495,0.6630135543672809,0.4561071229114622,0.34645384143945784,0.5889236445897862,0.4769766637062352,0.4071935895736111,0.3139337231017262,0.11012292470023416,0.15858108622846712,0.13227749693241667,0.14233022111525048,0.249419977905918,0.08817393242230243,0.18129021975715212,0.2899437459031828,0.2956990793686267,0.18032925957438228,0.22996883795182316,0.284011596064528,0.3520206006952023,0.27780383585439233,0.29575615390403615,0.34256855841882716,0.42069652004761016,0.3714880017335805,0.36594309923871465,0.3831136340420236,A
17,0.44293481498123854,0.6101992004032653,0.6702111383485934,0.6638652867047338,0.49618769326637596,0.38632255357416556,0.7013216389626061,0.5044079399572858,0.3781743233468338,0.6770594902291224,0.47129131791073153,0.3485617852554574,0.6018197642428741,0.48594797145448493,0.40222702204126454,0.3261550712489997,0.1365790631946331,0.1853182370753528,0.15368209455608264,0.13655435639953917,0.26610185167016565,0.09970566966532468,0.17487377688170866,0.2883422840183265,0.3137871060424254,0.19306702160959524,0.24102972153219884,0.303463733366421,0.371992278798902,0.29636019451391366,0.31631031038837426,0.36843106120358965,0.4403359411211157,0.39667551894365194,0.3923940348971776,0.4156881482785072,A
18,0.4602466411509668,0.6317546435256352,0.6915601799580218,0.6791056620265534,0.4995459267021804,0.3860307486537068,0.7162598723848268,0.5110086179966637,0.3836017210877329,0.6910330913224455,0.4819084681779405,0.3609426912275062,0.6114116266819449,0.4919838540956253,0.4031778766757631,0.33379519664629315,0.13808297955591373,0.19135989731247105,0.1667250505962083,0.15549032050347406,0.29658462935634283,0.11709592066059941,0.1920843667136269,0.31442510230413023,0.34401672202691874,0.19490680841805924,0.2504613344737506,0.31492920126469437,0.3959039335364765,0.2993905386145134,0.3211514399317255,0.3725605848021725,0.45744953992980747,0.40142747730151057,0.3959860924148867,0.4205253679700121,A
19,0.4524700517832051,0.6207356050197137,0.6789665065528372,0.6730879833826242,0.49430093218433413,0.3780919184145824,0.7138451450791927,0.5089436411249437,0.37801413036507325,0.6914805480545112,0.48057368132656725,0.35311254215019316,0.6167123586238915,0.49916670454385675,0.4126336827956678,0.328304626642986,0.13997362681324108,0.18801377173864364,0.15929424565018704,0.14539096723261577,0.28020250757759396,0.1046724837098767,0.1848857194946462,0.30796241975290006,0.32671998230440696,0.19556904662859914,0.24406247774057893,0.31002116138085883,0.3828262779310761,0.3010495437804655,0.31833481573055544,0.3727233999688117,0.44962318575028687,0.40249784278090944,0.39423151772744003,0.41677295994461633,A
20,0.44266045583359054,0.6092561687212902,0.6650917662000468,0.6595911763378595,0.48422230380765446,0.3739038792266553,0.7048801378650779,0.5041466998845788,0.3800027862706703,0.6812860402626792,0.47237481147305094,0.35330128630902813,0.604114973366868,0.4871171795946499,0.41186355620263476,0.3267273683605539,0.1356809794056623,0.19003718828204122,0.15272897071986025,0.14292983335568823,0.2628460610406082,0.09789759038290317,0.1810028109420319,0.2982245891103253,0.30960593071307724,0.19488111543090997,0.24150419143381485,0.29751821220565433,0.3696107783248007,0.29853800886581633,0.3155193433484015,0.3633833284388839,0.44179485515052636,0.3985359196913937,0.3919146862267083,0.4101098556202506,A
21,0.4475407160388041,0.6171207889871927,0.6775124893467834,0.6725913453066898,0.5010330185108813,0.3873132794283168,0.7091544605377404,0.5072384406855589,0.37747305908512246,0.6852002715345858,0.4768764675380074,0.3496726548412387,0.6061729807247227,0.48505925828825297,0.3943474131153737,0.32899658757828415,0.14715983530762428,0.19481881516620936,0.16002821658979638,0.1388712533195462,0.27764693640463406,0.11102133497858234,0.1775831999411994,0.29391741812491146,0.3273708080426461,0.20553153099498175,0.2483474579373139,0.31145897836859265,0.3857746137705442,0.3119245568198272,0.324940833854332,0.37581753044516414,0.4534290331770305,0.4120090603632787,0.404423493079128,0.4269745758026182,A
22,0.4398483539673259,0.6066056134848423,0.6687517467875002,0.664807803151053,0.4989678110563795,0.38733401469163115,0.6995448865085533,0.5017495764965348,0.37413307238616655,0.675822126969327,0.4673703882496944,0.34016459789950443,0.5984383908855474,0.4773515572024342,0.38773754776188096,0.32612967348767785,0.14302430905837088,0.19168905592429344,0.1528847371411233,0.1308982621095723,0.26663315177567387,0.10740836722018508,0.17146757120690106,0.28408171490553197,0.31784761658376565,0.20616055974821415,0.24647780683164347,0.30837358968131007,0.379988759466445,0.31182435888592763,0.3249732965506005,0.3774294232454493,0.451082619965934,0.412233449910524,0.40524000936591603,0.4282424382343011,A
23,0.45522116312659355,0.617133058536714,0.6715533629447727,0.6677914347073141,0.4966195130882087,0.38283971542961026,0.7046628584377198,0.5060453371427238,0.3789195583587282,0.6800729044633859,0.4776502651944272,0.3569647916714833,0.603998002417782,0.4852483007689025,0.3954976723065605,0.32064429941820594,0.13699102950527545,0.18577627545500452,0.15806154190304794,0.14489915957758837,0.27475653022735835,0.10630962909814833,0.1761454028971071,0.2937255736568749,0.3267360821303132,0.19790149374611546,0.24196440227045,0.3027599541898419,0.3840505412992057,0.3008145067339326,0.31406759209496643,0.36262465241079406,0.44883001926839594,0.39964069437168465,0.3904138130069679,0.41319814518438547,A
24,0.43853003403417157,0.5991567014555611,0.6620226728061948,0.6488944350002166,0.4748163105431567,0.36043824443650235,0.6873562550105718,0.48506500276217585,0.3575678002462171,0.6668080530740806,0.46138411760909853,0.34135601352796463,0.5969911473290411,0.4736405549777789,0.3850893519105783,0.32970167372291664,0.13095772456345264,0.17967551689556233,0.15160716868358345,0.13232891587427928,0.27341704570846886,0.10757166648624013,0.18787543084229608,0.3072147102580982,0.323294463881245,0.20099352210600627,0.24840780288675704,0.31452690533843203,0.3821766270161796,0.30556106529089805,0.3203101957935817,0.3709033537564464,0.45062640480735516,0.406050018135335,0.3963780165815562,0.42233829773641574,A
25,0.4387894163371834,0.6033022810061898,0.6711484208050053,0.6504053863891722,0.4715834223720919,0.36270699493695385,0.6969004676715188,0.49252446551361045,0.37338570335300986,0.6833821845799121,0.47058416934399594,0.35610379187306723,0.6120670921393909,0.4858217404190172,0.405350415914523,0.34099837887293155,0.12236275889954369,0.17754590044038845,0.14956950711898856,0.13838109379017016,0.2790677055432212,0.10197889238391153,0.19958345900367055,0.31864716653034814,0.320890295698747,0.19591108547960814,0.2511899519456261,0.3082516864600604,0.37665910080817677,0.30462675500517006,0.320739742132414,0.36587257769939885,0.44684787910518226,0.4033094344424652,0.39501522098197245,0.416824408398369,A
26,0.451389841524676,0.6150369001943452,0.6722843568862088,0.6649090104939449,0.4831231239156231,0.3690438013371985,0.7131696279320522,0.5041653933267978,0.3747905788205764,0.6952247779695289,0.4823283324315095,0.36075709901943714,0.6220106703563855,0.4978042094678518,0.4131821942567631,0.3282140874671894,0.1291300626128018,0.1860284042994287,0.16104065486793423,0.15029842644636382,0.28623366054120464,0.11780881808282541,0.18928187013227762,0.31464184340531176,0.3354310479359869,0.21172695301872416,0.24661466276085636,0.30677808256956646,0.39200385283440503,0.3167643293749218,0.3191457474199753,0.36536499632806857,0.4584810945089434,0.41457326119005256,0.39773612911495826,0.4166951787697755,A
27,0.4541264456477951,0.6304688304465468,0.6932502939758647,0.6702490977773372,0.4810001645521798,0.36971375287353675,0.7142541249982547,0.49116105530149196,0.3609796424586417,0.7001004098537004,0.4770984306551793,0.35290952240607615,0.6336499309277419,0.4956749999380057,0.40122435022601993,0.3461708303409872,0.1298601537834339,0.18536451429890505,0.16551260868155246,0.13852188411739966,0.30698724690926704,0.13197902473937292,0.21419685736992364,0.3422935263452825,0.34697500556275246,0.2062606884481222,0.2590175168724483,0.3378652478825147,0.3986556742400629,0.31807227712807223,0.33076388530161094,0.3881101506713763,0.4661989878496748,0.4199007580827213,0.40487873223636817,0.43599597221711095,A
28,0.4541144994095339,0.63083917245426,0.6935950583921263,0.6704859878251238,0.4880226345365681,0.3753717285506985,0.7193974364398834,0.4996583194889047,0.36824136599737073,0.7070901251291514,0.48338896148644145,0.35784625937315545,0.6349254759084626,0.49940679962585793,0.4062243182494711,0.33891768917195264,0.14286898133245182,0.19350965557492408,0.16443923965517535,0.1359046931435976,0.3130794516310671,0.13611611721600703,0.20614462694586155,0.3287750914948545,0.35447940621893875,0.2171357182982758,0.2611232205195376,0.3342337187040437,0.4059232278919437,0.3304691405450083,0.33607776101696396,0.39067955522150033,0.4736989616336483,0.43123813288745794,0.41372631586239905,0.43859659824910796,A
29,0.44808946460601123,0.6144761554512583,0.6765405247723292,0.658595982782034,0.5005550651317395,0.3866310063450749,0.7061597118037081,0.5090371075748905,0.3774504962369451,0.687847386414235,0.47651409673664963,0.3438285992851178,0.6209332841177104,0.4897650474301409,0.39258806271219343,0.3371104772364105,0.14079699641878776,0.2057527941275462,0.16122298336608096,0.1276170766134307,0.2865267414814334,0.12298542699343605,0.17669821465986862,0.29252555552606724,0.33035194296689474,0.21394254016775763,0.24209976352232399,0.31804469354435794,0.38901340218914043,0.3225478957237885,0.32449033613441053,0.3895680719368409,0.4628944115665664,0.42335586725872343,0.4061941659230759,0.43624139826711406,A
30,0.4326876742216566,0.5942435741666536,0.6543510821910397,0.6456165615421884,0.4793100208011912,0.3604910234912324,0.6954110188540324,0.49130087790573834,0.35523570593837056,0.6842008117510495,0.46775291331839286,0.3322202599896844,0.6159228810123277,0.49071938088362604,0.4015773767622422,0.32937770351423074,0.14899819084947355,0.19707920439626442,0.16200986861877592,0.13592345272573975,0.2753441273733808,0.10873965477059727,0.17582664673487755,0.2993813633960733,0.31938185433968475,0.21655486863771595,0.24335505961818593,0.31359676409114334,0.3793483201338804,0.3264215970304174,0.3212524110941753,0.378494602839172,0.454092915872108,0.4238698493744068,0.4027050956871998,0.42338646686317044,A
31,0.4505993453719358,0.6115740663912242,0.6690526423454006,0.6456310220782042,0.4869514944125523,0.3818283555463779,0.6923307176982759,0.4909930292058907,0.36731463187343194,0.6754934258930521,0.45967982316723005,0.33668851468048017,0.6075652769501345,0.4683949670545734,0.37673343996515185,0.33267985652597454,0.1359320383582397,0.19983629513392281,0.15686223565639165,0.1226244460426978,0.2890343914970183,0.1238652774126805,0.18277874392258622,0.29203792511479104,0.3287701491780078,0.19766158700474745,0.23198606900669147,0.3129644616918296,0.3840255998778244,0.3068055459476789,0.3138970132292802,0.38440027316092606,0.4557823469535605,0.41129808990389116,0.3949610229804442,0.42904614205071895,A
32,0.4445902709994876,0.6139662435636959,0.6839238913180968,0.6489185950395946,0.48949910163120003,0.37752852091162786,0.6825810834754547,0.47603257125932863,0.3500392208443078,0.6685904153811969,0.45167655065936957,0.33031054879287847,0.6020757684343668,0.4616113087773894,0.3745963581620954,0.34199990814627435,0.15167872427383933,0.20872391654958947,0.16658253088798314,0.12997546013299752,0.31649723744200214,0.1519880041707581,0.19678994135795327,0.30979283303912986,0.36069305170069166,0.21420467817153943,0.25492825532442875,0.3442875016997159,0.4150643231764913,0.3310350350070536,0.3364225321183411,0.4078861992715437,0.4849082621432137,0.4376802418129218,0.42025652997821955,0.4530228981449271,A
33,0.4425329999570968,0.6129493274074314,0.6813953842531577,0.650541430507306,0.4783414739922855,0.3571805987956383,0.6912405273015853,0.4798225214341874,0.34455530054727657,0.6799974143800199,0.4624433497211525,0.33148310900815875,0.6235111972649545,0.48488919403473457,0.3859300116706518,0.3460917393191615,0.16033210802274106,0.21219104504576936,0.17107440706577637,0.12890490848059072,0.3142687417358427,0.13466081404461863,0.20354464772411346,0.3270929173857328,0.35480273858271005,0.21217824645977293,0.26110444351025475,0.349618306115586,0.40774777793297984,0.3288220637100462,0.33745395531837946,0.4081606234303916,0.47827290684501966,0.43530360311005173,0.41581217097965734,0.4496286016909039,A
34,0.44408938621041727,0.6173021779338319,0.6896031559816059,0.6430850930785654,0.4736956704490465,0.3577301997924885,0.6792363559914952,0.46923319927522733,0.3446479205019853,0.6717305842135501,0.4536079897778588,0.3350073471660628,0.6097952396049253,0.46842892323696694,0.38272262624918896,0.3450211861264549,0.14876087147574438,0.20045625248727672,0.15724999017335983,0.12017408961696104,0.3266225045826391,0.15020157205739068,0.2179763647479084,0.33839953246025367,0.3659885477466893,0.21131542041200083,0.26522709231165215,0.3551997813919874,0.4174187462683419,0.33350382835083336,0.3421836734241446,0.4126026566189441,0.48804883765135315,0.4410028189608608,0.42412839985099177,0.4581573543416969,A
35,0.45059531760892546,0.6198608505121992,0.6817964351918635,0.6564733676033774,0.49127207413031976,0.3716307990128833,0.6990241698537893,0.49709361521025897,0.36396210685589914,0.6852375528913508,0.4757190888225291,0.34700665783150236,0.6306051552585865,0.4966988226873902,0.40211005251682463,0.3378274662592261,0.15431583505828902,0.21456509282838426,0.17487220922793384,0.131860775953486,0.31490157338780467,0.1370402331459367,0.1911277988566264,0.31410058759320114,0.3547594444818417,0.20893652190906253,0.2447823524428076,0.33268784923690553,0.4062970295345856,0.32450509707741465,0.3245145430374351,0.3941507424568692,0.47696154321700923,0.43283948045248194,0.40768271110422866,0.44033155578545513,A
36,0.446247630879471,0.6103523496505117,0.6658609906934844,0.641831906001357,0.481988716581634,0.37145185670825004,0.6876266320382404,0.48539791453125014,0.3621437925907976,0.6754795316664108,0.4610994836494459,0.3421462895008228,0.6178131149319853,0.47749447572924847,0.3902071686801641,0.3289594968720602,0.14650971094108078,0.20281682507575644,0.15907225217899443,0.1225040390220566,0.2901025181187778,0.12755059732175777,0.18459277003691785,0.29743778799147236,0.3291061957583573,0.20603071469882667,0.2383376864640791,0.31917316119137706,0.387236014070755,0.32342840385218097,0.3202941555921969,0.38678185713470076,0.4669077583061052,0.42825197541122717,0.4034805077189577,0.43518925623834936,A
