721	-17
722	-17
723	-17
724	-17
725	-17
726	-17
727	-17
728	-17
729	-17
730	-17
731	-17
732	-17
733	-17
734	-17
735	-5
736	7
737	7
738	7
739	7
740	7
741	7
742	7
743	7
744	7
745	7
746	7
747	2
748	-28
749	-24
750	-21
751	-17
752	-14
753	-10
754	-6
755	-2
756	2
757	4
758	3
759	3
760	3
761	3
762	3
763	3
764	3
765	3
766	3
767	3
768	3
769	3
770	3
771	3
772	3
773	3
774	3
775	3
776	3
777	6
778	8
779	16
780	22
781	28
782	34
783	40
784	46
785	53
786	58
787	7
788	7
789	7
790	7
791	7
792	7
793	7
794	7
795	7
796	7
797	7
798	7
799	7
800	6
801	6
802	5
803	5
804	5
805	5
806	5
807	5
808	5
809	5
810	5
811	5
812	5
813	5
814	5
815	5
816	6
817	8
818	8
819	8
820	8
821	8
822	8
823	8
824	8
825	8
826	8
827	8
828	8
829	8
830	8
831	8
832	8
833	8
834	8
835	8
836	8
837	8
838	8
839	8
840	8
841	8
842	8
843	8
844	8
845	8
846	8
847	8
848	8
849	8
850	8
851	8
852	8
853	8
854	8
855	8
856	8
857	8
858	8
859	8
860	8
861	8
862	8
863	8
864	8
865	8
866	8
867	8
868	8
869	8
870	8
871	8
872	8
873	29
874	63
875	62
876	58
877	55
878	52
879	50
880	49
881	49
882	48
883	47
884	47
885	46
886	46
887	46
888	45
889	45
890	44
891	44
892	44
893	43
894	43
895	43
896	43
897	43
898	43
899	42
900	42
901	26
902	-55
903	-52
904	-49
905	-46
906	-42
907	-39
908	-36
909	-32
910	-29
911	-25
912	-21
913	-18
914	-14
915	-10
916	-7
917	-3
918	1
919	3
920	3
921	3
922	3
923	3
924	3
925	3
926	3
927	3
928	3
929	3
930	3
931	3
932	3
933	3
934	3
935	3
936	3
937	3
938	3
939	8
940	7
941	15
942	21
943	27
944	33
945	39
946	46
947	52
948	58
949	14
950	7
951	7
952	7
953	7
954	-2
955	-28
956	-24
957	-20
958	-17
959	-13
960	-10
961	-6
962	-2
963	2
964	4
965	3
966	3
967	3
968	3
969	3
970	3
971	3
972	3
973	3
974	3
975	3
976	3
977	3
978	3
979	3
980	3
981	3
982	3
983	3
984	5
985	9
986	16
987	22
988	28
989	34
990	40
991	46
992	52
993	50
994	5
995	5
996	5
997	5
998	5
999	-13
1000	-28
1001	-24
1002	-20
1003	-17
1004	-13
1005	-9
1006	-5
1007	-1
1008	3
1009	4
1010	3
1011	3
1012	3
1013	3
1014	3
1015	3
1016	3
1017	3
1018	3
1019	3
1020	3
1021	3
1022	3
1023	3
1024	3
1025	3
1026	3
1027	3
1028	3
1029	5
1030	11
1031	17
1032	23
1033	29
1034	35
1035	41
1036	47
1037	53
1038	60
1039	63
1040	61
1041	58
1042	54
1043	50
1044	47
1045	48
1046	45
1047	45
1048	43
1049	41
1050	36
1051	29
1052	25
1053	37
1054	26
1055	-13
1056	-13
1057	-13
1058	-13
1059	-13
1060	-13
1061	-13
1062	-13
1063	-57
1064	-57
1065	-57
1066	-57
1067	-57
1068	-48
1069	-45
1070	-41
1071	-38
1072	-34
1073	3
1074	5
1075	5
1076	5
1077	5
1078	5
1079	5
1080	5
1081	5
1082	5
1083	5
1084	5
1085	5
1086	5
1087	5
1088	5
1089	5
1090	5
1091	5
1092	5
1093	5
1094	5
1095	5
1096	5
1097	5
1098	5
1099	5
1100	5
1101	5
1102	5
1103	5
1104	5
1105	5
1106	5
1107	5
1108	5
1109	5
1110	5
1111	5
1112	5
1113	5
1114	5
1115	5
1116	5
1117	5
1118	5
1119	5
1120	5
1121	5
1122	5
1123	5
1124	5
1125	5
1126	5
1127	6
1128	6
1129	6
1130	7
1131	7
1132	7
1133	7
1134	7
1135	7
1136	7
1137	7
1138	7
1139	7
1140	7
1141	7
1142	7
1143	7
1144	7
1145	7
1146	6
1147	5
1148	5
1149	5
1150	5
1151	5
1152	5
1153	5
1154	5
1155	5
1156	5
1157	5
1158	5
1159	-23
1160	-27
1161	-23
1162	-19
1163	-16
1164	-12
1165	-8
1166	-4
1167	0
1168	3
1169	3
1170	3
1171	3
1172	3
1173	3
1174	3
1175	3
1176	3
1177	3
1178	3
1179	3
1180	3
1181	3
1182	3
1183	3
1184	3
1185	3
1186	3
1187	3
1188	8
1189	5
1190	13
1191	19
1192	25
1193	31
1194	37
1195	43
1196	49
1197	55
1198	23
1199	5
1200	5
1201	5
1202	5
1203	5
1204	5
1205	5
1206	5
1207	5
1208	5
1209	8
1210	17
1211	25
1212	33
1213	35
1214	35
1215	35
1216	35
1217	35
1218	35
1219	35
1220	35
1221	35
1222	35
1223	35
1224	35
1225	35
1226	35
1227	35
1228	3
1229	-16
1230	-16
1231	-16
1232	-16
1233	-16
1234	-16
1235	-16
1236	-16
1237	-16
1238	-16
1239	-16
1240	-16
1241	-16
1242	-16
1243	-16
1244	-16
1245	-16
1246	-12
1247	57
1248	63
1249	60
1250	59
1251	58
1252	56
1253	55
1254	54
1255	53
1256	52
1257	51
1258	50
1259	50
1260	50
1261	49
1262	48
1263	47
1264	45
1265	44
1266	26
1267	-54
1268	-51
1269	-47
1270	-44
1271	-41
1272	-37
1273	-34
1274	-30
1275	-26
1276	-22
1277	-18
1278	-15
1279	-11
1280	-7
1281	-3
1282	1
1283	3
1284	3
1285	3
1286	3
1287	3
1288	3
1289	3
1290	3
1291	3
1292	3
1293	3
1294	3
1295	3
1296	3
1297	3
1298	3
1299	3
1300	3
1301	3
1302	3
1303	5
1304	7
1305	15
1306	20
1307	26
1308	32
1309	38
1310	44
1311	50
1312	56
1313	59
1314	31
1315	6
1316	6
1317	6
1318	6
1319	6
1320	6
1321	6
1322	6
1323	6
1324	27
1325	60
1326	57
1327	43
1328	36
1329	36
1330	43
1331	42
1332	-45
1333	-57
1334	-57
1335	-57
1336	-57
1337	-57
1338	-51
1339	-40
1340	-10
1341	-10
1342	-2
1343	7
1344	7
1345	7
1346	7
1347	7
1348	7
1349	7
1350	7
1351	7
1352	7
1353	7
1354	7
1355	7
1356	7
1357	7
1358	7
1359	7
1360	7
1361	7
1362	7
1363	7
1364	7
1365	7
1366	7
1367	6
1368	6
1369	6
1370	6
1371	6
1372	6
1373	6
1374	6
1375	6
1376	6
1377	3
1378	-29
1379	-26
1380	-22
1381	-18
1382	-14
1383	-10
1384	-7
1385	-3
1386	2
1387	3
1388	3
1389	3
1390	3
1391	3
1392	3
1393	3
1394	3
1395	3
1396	3
1397	3
1398	3
1399	3
1400	3;


